word1,word2,count
ses,pas,4
ne,fit,4
tu,vas,4
ses,dents,4
des,bois,4
n,as,4
là,où,4
avoir,pas,4
moi,tout,4
au,revoir,4
toute,notre,4
état,de,4
il,mit,4
meaulnes,n,4
les,élèves,4
arrière,et,4
de,voix,4
du,mur,4
d,écolier,4
de,valentine,4
à,bancs,4
de,quitter,4
avec,ma,4
le,coin,4
compris,que,4
est,venu,4
il,releva,4
chemin,qui,4
son,nom,4
les,greniers,4
ne,viendra,4
assis,auprès,4
ne,soit,4
une,seule,4
me,dit,4
dame,de,4
d,heure,4
c,est-il,4
disait,meaulnes,4
et,depuis,4
été,jusqu,4
l,estrade,4
des,écuries,4
lui,qui,4
de,larmes,4
et,voici,4
tournant,le,4
alors,il,4
le,lui,4
sans,savoir,4
reste,de,4
et,maintenant,4
ces,gens,4
où,meaulnes,4
domaine,perdu,4
couverte,de,4
en,disant:,4
a,un,4
à,personne,4
à,petits,4
il,pouvait,4
l,étrange,4
cour,aux,4
aux,barreaux,4
n,osais,4
ses,compagnons,4
rien,faire,4
la,pointe,4
delouche,qui,4
lueur,du,4
qui,passe,4
à,notre,4
sont,partis,4
vous,m,4
peu,et,4
plus,fort,4
nuit,tombait,4
tendit,la,4
parler,de,4
maison,il,4
l,année,4
trace,de,4
notre,ami,4
nous,marchions,4
parfois,il,4
je,pensai,4
aux,fenêtres,4
de,quel,4
d,oeil,4
attendre,et,4
la,peine,4
faut,pas,4
les,chevaux,4
j,aperçus,4
ce,pays,4
était,fort,4
tous,ces,4
comme,tout,4
avait,passé,4
un,nouveau,4
la,revoir,4
il,put,4
du,monde,4
porte,du,4
mon,arrivée,4
il,sortit,4
petite,classe,4
partir,et,4
que,frantz,4
là,debout,4
le,couloir,4
moi,mon,4
arriver,à,4
un,dernier,4
cette,pensée,4
fils,de,4
grand,silence,4
étrange,aventure,4
son,allure,4
d,homme,4
est,en,4
sa,monture,4
je,connais,4
rien,à,4
heure,du,4
chasseurs,et,4
la,demeure,4
en,vais,4
coin,du,4
sa,jeune,4
devaient,être,4
ne,t,4
l,alcôve,4
et,pour,4
durant,cette,4
son,oncle,4
se,retourna,4
la,rive,4
où,elle,4
porte,d,4
à,ne,4
en,fut,4
trois,fois,4
blouse,noire,4
chargés,de,4
jour,je,4
le,grand-père,4
vent,qui,4
à,cet,4
deux,jeunes,4
pied,sur,4
un,goût,4
rouges,adieu,4
et,là,4
il,aurait,4
un,côté,4
puis,de,4
avec,ce,4
était,mon,4
notre,adolescence,4
et,frantz,4
au,plus,4
dont,on,4
rien,dit,4
augustin,et,4
approcha,de,4
le,salon,4
un,vieux,4
a,deux,4
put,s,4
avait,dit,4
vous,voulez,4
et,quand,4
des,pas,4
de,revenir,4
de,très,4
classe,et,4
noire,et,4
qu,yvonne,4
ils,nous,4
le,regarda,4
ce,serait,4
aussi,je,4
de,jeu,4
mais,tout,4
l,extrémité,4
vierzon,il,4
a,une,4
près,des,4
son,pantalon,4
comme,jadis,4
j,imagine,4
maison,du,4
la,glace,4
d,été,4
il,entendit,4
on,m,4
d,argent,4
ne,faisait,4
quand,elle,4
l,a,4
m,et,4
des,écoliers,4
au,retour,4
je,leur,4
on,pouvait,4
mais,la,4
s,empêcher,4
son,manteau,4
lorsqu,enfin,4
midi,et,4
des,paysans,4
si,nous,4
sa,bouche,4
pas,plus,4
deux,femmes,4
à,midi,4
qui,fit,4
est,ce,4
sa,jument,4
souliers,sont,4
a,bien,4
le,gravier,4
fins,de,4
n,être,4
on,faisait,4
comme,aux,4
maison,que,4
lui,avons,4
joues,et,4
est,morte,4
élèves,qui,4
la,carriole,4
son,ami,4
être,pas,4
une,fête,4
fille,s,4
que,des,4
morceau,de,4
était,en,4
galais,est,4
s,avança,4
ses,bras,4
rien,répondre,4
filles,du,4
s,arrêtaient,4
il,vient,4
nous,avaient,4
fait,une,4
longtemps,que,4
milieu,des,4
de,chez,4
nous,aperçûmes,4
en,courant,4
heures,de,4
il,demanda,4
jasmin,et,4
d,alentour,4
l,aperçut,4
des,lanternes,4
ne,connaissais,4
de,pluie,4
est,tout,4
des,gamins,4
doux,visage,4
heure,d,4
les,feuilles,4
cette,grande,4
le,champ,4
répondit,meaulnes,4
pas,vous,4
une,façon,4
avez,pu,4
déjà,tout,4
jours,avant,4
immobile,et,4
y,conduire,4
parler,des,4
au,visage,4
porte,qui,4
me,l,4
petits,garçons,4
tête,de,4
n,étaient,4
de,longues,4
chose,étrange,4
a,peine,4
enfant,que,4
les,mêmes,4
cette,partie,4
le,boucher,4
du,lendemain,4
des,rires,4
ma,vie,4
mais,alors,4
de,chercher,4
bout,du,4
du,moins,4
la,belle,4
fit,quelques,4
cette,nuit,4
à,laquelle,4
tourné,vers,4
si,longtemps,4
le,pauvre,4
du,piano,4
galais,me,4
à,cause,4
puis,plus,4
à,âne,4
sans,oser,4
le,retour,4
de,quelques,4
pas,non,4
sans,cesse,4
sont,rouges,4
me,voici,4
de,mes,4
était,maintenant,4
le,tour,4
avait,aussi,4
jour,et,4
notre,maison,4
pas,s,4
étaient,des,4
là,un,4
en,face,4
mère,et,4
prendre,garde,4
bas,dans,4
ce,visage,4
nous,eûmes,4
le,cas,4
entrée,de,4
tête,penchée,4
les,chambres,4
sa,poche,4
une,bougie,4
silence,pendant,4
la,pensée,4
mais,j,4
dans,leur,4
je,sens,4
autre,que,4
pas,eu,4
faisait,un,4
par,ce,4
nous,partîmes,4
fenêtre,qui,4
instant,le,4
autres,de,4
une,espèce,4
auprès,d,4
la,motte,4
meaulnes,en,4
les,murs,4
instant,encore,4
était,parti,4
dire,ce,4
se,trouver,4
me,semblait,4
mains,sur,4
petit,cri,4
entre,deux,4
voir,si,4
encore,à,4
a,qu,4
la,cathédrale,4
rien,vu,4
un,jeudi,4
mais,pour,4
beau,matin,4
là,sur,4
ne,fut,4
visage,en,4
avait,vu,4
ce,matin-là,4
en,était,4
jument,qui,4
à,pas,4
tant,il,4
me,tendit,4
d,automne,4
peu,d,4
couvert,de,4
deux,jours,4
commencèrent,à,4
une,foule,4
qui,paraissait,4
vous,savez,4
sable,et,4
plus,tôt,4
passer,dans,4
que,deux,4
frantz,avait,4
le,trottoir,4
plusieurs,fois,4
de,paille,4
des,trois,4
de,tant,4
vieux,m,4
les,voitures,4
s,ils,4
qui,leur,4
car,le,4
goût,de,4
et,presque,4
au,carreau,4
est,parti,4
lui,pour,4
avait,apporté,4
se,disait,4
que,cette,4
dit,m,4
des,bohémiens,4
nouveau,il,4
sans,le,4
asseoir,à,3
a,trois,3
une,route,3
pas,se,3
du,garde,3
plutôt,que,3
eut,à,3
deux,battants,3
meaulnes,sans,3
de,pleurer,3
ils,parlèrent,3
très,fin,3
de,vivre,3
des,jeux,3
le,garçon,3
n,attendait,3
au,petit,3
chapitre,iii,3
sous,un,3
beaucoup,de,3
meaulnes,la,3
vous,pouvez,3
au,comble,3
parla,de,3
finit,par,3
ils,traversèrent,3
des,petits,3
le,départ,3
contre,lui,3
mon,fiancé,3
lui,en,3
savez,bien,3
de,réflexion,3
arrêta,et,3
l,appartement,3
du,vieux-nancay,3
homme,au,3
l,aller,3
le,son,3
avoir,un,3
repris,par,3
homme,en,3
pas,au,3
si,pur,3
mine,de,3
a,rien,3
monde,que,3
devant,une,3
tête,bandée,3
dit,jasmin,3
de,réponse,3
l,écoutais,3
ces,deux,3
rien,le,3
un,mauvais,3
elle,devait,3
fille,je,3
de,cuir,3
lui,demander,3
de,triomphe,3
monsieur,et,3
des,livres,3
la,regarder,3
cette,année,3
pas,par,3
des,choses,3
comme,d,3
de,vacances,3
jadis,de,3
avait,fallu,3
seulement,à,3
un,oeil,3
lui,parler,3
importe,où,3
une,bouteille,3
l,empêcher,3
des,grandes,3
poussant,la,3
se,sentait,3
avait,d,3
demander,une,3
fois,que,3
les,rênes,3
changer,de,3
sous,des,3
que,nos,3
la,question,3
nous,la,3
voiture,mais,3
une,allée,3
jeté,sur,3
fille,dans,3
ainsi,de,3
sont,pas,3
avait,jamais,3
devait,se,3
alors,en,3
gamins,qui,3
mot,dire,3
bout,des,3
la,course,3
voulu,se,3
le,dire,3
un,dimanche,3
s,ouvrit,3
bas,et,3
fit,entrer,3
fin,très,3
cela,ne,3
ne,viendrait,3
bicyclette,et,3
maison,fermée,3
pourquoi,ce,3
devait,lui,3
quand,ils,3
sept,heures,3
de,tomber,3
des,champs,3
du,puits,3
inquiétude,et,3
de,décembre,3
la,classe:,3
jeux,et,3
temps,où,3
mais,un,3
les,troncs,3
parti,à,3
hochant,la,3
elle,voulut,3
père,avait,3
avait,déjà,3
homme,je,3
jasmin,s,3
eût,pas,3
qu,était,3
carreaux,de,3
compagnon,ne,3
se,faisait,3
cris,et,3
que,toute,3
penché,sur,3
les,objets,3
manger,de,3
chapitre,vii,3
déjà,je,3
pas,alors,3
pas,songer,3
la,muette,3
les,merveilles,3
trois,ans,3
de,lettres,3
les,bâtiments,3
pas,avec,3
extrémité,des,3
main,son,3
adossé,au,3
nous,aurions,3
le,mois,3
un,écart,3
après,cette,3
meaulnes,a,3
le,devant,3
ne,sera,3
nous,y,3
puis,sur,3
dit-elle,je,3
aie,jamais,3
aux,cheveux,3
se,baissant,3
la,mairie,3
ou,s,3
le,mettre,3
dix,pas,3
de,papier,3
sa,lanterne,3
jours,qui,3
là-bas,et,3
le,désir,3
table,et,3
matin,et,3
la,clôture,3
dédale,de,3
que,jasmin,3
à,trois,3
moi,les,3
depuis,un,3
des,fins,3
de,lever,3
de,marine,3
de,mlle,3
plus,au,3
se,retourner,3
doute,le,3
de,pain,3
son,étrange,3
soleil,de,3
deux,bras,3
jusqu,ici,3
et,on,3
que,me,3
s,avançait,3
mur,bas,3
le,maréchal,3
le,ruisseau,3
avait,dans,3
enfants,et,3
peine,à,3
enfant,et,3
nous,dans,3
tu,vois,3
à,jamais,3
le,portail,3
rouge,et,3
monsieur,je,3
prit,à,3
vainement,de,3
une,crise,3
place,et,3
j,entends,3
nous,était,3
s,ouvrait,3
enfants,avaient,3
cette,salle,3
derrière,et,3
fut,obligé,3
seurel,il,3
la,lessive,3
sa,petite,3
déjà,fait,3
pas,cette,3
volets,de,3
en,pente,3
avait,décidé,3
l,absence,3
la,traverse,3
chapitre,xii,3
que,d,3
adresse,de,3
appui,de,3
lui,ont,3
pas,sentie,3
lui,seul,3
lorsqu,un,3
en,proie,3
sapins,de,3
ne,sut,3
a-t-elle,dit,3
beau,temps,3
effet,je,3
que,toutes,3
partie,du,3
vous,connais,3
des,boîtes,3
personne,il,3
on,était,3
son,amour,3
poêle,et,3
dit,le,3
chambre,était,3
maison,isolée,3
au,coeur,3
jeux,des,3
pieds,de,3
la,serrure,3
un,bois,3
bas,je,3
de,celui,3
classe,s,3
de,jeux,3
de,ton,3
comme,elle,3
dans,ces,3
à,clef,3
était,venu,3
rideau,qui,3
fenêtre,basse,3
branche,de,3
l,oncle,3
pourtant,je,3
le,boulanger,3
des,yeux,3
passé,le,3
regarder,le,3
nous,arrivâmes,3
aussi,que,3
d,ouvrir,3
avait,les,3
un,bateau,3
répondit,pas,3
obscurité,profonde,3
quand,la,3
sous,l,3
qui,je,3
gare,et,3
quelques,jours,3
du,maître,3
char,à,3
avaient,un,3
se,trouvèrent,3
encore,un,3
semblait,que,3
à,être,3
d,entrée,3
la,récréation,3
pour,en,3
puis,d,3
nous,arrivions,3
aux,environs,3
galais,les,3
l,attendre,3
vis,qu,3
se,décida,3
hésita,un,3
que,ganache,3
fait,ce,3
peu,avant,3
au,train,3
un,vent,3
se,fut,3
son,désespoir,3
eut,beau,3
sa,propre,3
le,bon,3
peu,mordue,3
de,préveranges,3
me,sens,3
école,le,3
voici,la,3
chapitre,v,3
doute,il,3
où,sa,3
au,bas,3
être,la,3
même,façon,3
grimpés,sur,3
eusse,pu,3
encore,la,3
il,aura,3
occupé,à,3
alors,à,3
troupe,de,3
en,arrivant,3
après,l,3
elle,sourit,3
de,quelque,3
voiture,pour,3
on,aurait,3
de,collégien,3
toute,cette,3
par,cette,3
ai,su,3
l,accompagner,3
ma,fiancée,3
on,les,3
mains,dans,3
florentin,et,3
jamais,fait,3
galais,m,3
soirée,d,3
rien,mais,3
est,là-bas,3
une,pareille,3
la,douleur,3
voix,qui,3
fenêtre,et,3
et,millie,3
obligé,de,3
les,voyageurs,3
son,regard,3
nous,je,3
me,voir,3
écrire,en,3
cette,nouvelle,3
aussitôt,après,3
bien,à,3
un,léger,3
faisait,pas,3
des,sapins,3
et,basse,3
instant,en,3
approcher,de,3
avait,de,3
vieille,voiture,3
la,triste,3
ne,saurais,3
bien,ce,3
l,entendit,3
était,comme,3
il,faillit,3
lorsque,le,3
m,y,3
dire,il,3
allé,chercher,3
terre,tout,3
que,se,3
il,semble,3
cris,perçants,3
abord,une,3
le,désordre,3
bonheur,le,3
rien,pour,3
ouverte,et,3
nous,faire,3
retrouver,la,3
lui,faisait,3
fête,étrange,3
boîtes,en,3
a,vu,3
avait,repris,3
en,blouse,3
vais,vous,3
porte,mais,3
chapitre,ix,3
une,lumière,3
toujours,avec,3
durant,ces,3
firmin,et,3
se,taire,3
il,essaya,3
je,restai,3
gros,boujardon,3
reprendre,son,3
des,chevaux,3
en,allant,3
d,impatience,3
venions,de,3
malgré,moi,3
un,paysan,3
prêts,à,3
pénétrer,dans,3
lentement,et,3
soir,et,3
la,charge,3
grille,et,3
n,osa,3
s,interrompait,3
une,figure,3
chercher,un,3
en,hochant,3
mains,aux,3
ce,temps,3
des,noces,3
nous,faisait,3
décider,à,3
des,hommes,3
qui,c,3
assis,devant,3
la,haute,3
voiture,il,3
chapitre,ii,3
lui,était,3
x,la,3
sans,y,3
voici,que,3
de,bicyclette,3
le,taillis,3
enfin,je,3
et,ma,3
était,ce,3
un,dédale,3
nous,il,3
avec,vous,3
savoir,pourquoi,3
asseoir,sur,3
s,approchèrent,3
cette,décision,3
sa,blessure,3
ainsi,dit-elle,3
mais,chose,3
compagnon,d,3
dont,je,3
moi,l,3
monter,l,3
que,du,3
hâte,à,3
où,tout,3
ami,le,3
ai,tout,3
façon,à,3
eût,voulu,3
tante,julie,3
peur,de,3
contre,sa,3
cela,nous,3
feu,dans,3
table,à,3
là-,bas,3
est,elle,3
un,a,3
son,grand,3
heures,il,3
un,sentier,3
dans,laquelle,3
un,si,3
il,peut,3
mais,quand,3
le,goût,3
plus,le,3
des,faubourgs,3
parfois,des,3
grand,écolier,3
lui,dit,3
confiance,et,3
petit,chemin,3
sans,mot,3
vacances,il,3
soir,au,3
y,a-t-il,3
deux,autres,3
chapitre,viii,3
plus,à,3
main,et,3
demanda,de,3
trois,lettres,3
de,devoirs,3
des,grands,3
dire,que,3
vrai,dire,3
tantôt,par,3
l,adresse,3
avec,hésitation,3
place,le,3
et,jasmin,3
à,cinq,3
meaulnes,par,3
des,années,3
de,givre,3
mais,qu,3
longtemps,et,3
le,regardait,3
siège,d,3
de,rien,3
les,routes,3
connaissais,pas,3
abord,puis,3
regardait,en,3
où,m,3
répétait,avec,3
une,nuit,3
six,kilomètres,3
là,et,3
un,braconnier,3
enfin,à,3
retourna,vers,3
enfin,la,3
du,château,3
fallait,pas,3
première,heure,3
faire,une,3
dix,heures,3
une,eau,3
causer,avec,3
depuis,ce,3
la,scène,3
le,marchepied,3
d,objets,3
l,immense,3
et,plus,3
et,cela,3
les,mauvais,3
a,des,3
autres,élèves,3
une,cour,3
se,passaient,3
petit,mur,3
salle,de,3
la,châtelaine,3
ouvert,la,3
un,pantalon,3
milieu,d,3
suis,parti,3
un,monde,3
la,surface,3
ai,voulu,3
pour,tout,3
de,venir,3
un,seau,3
une,animation,3
gars,de,3
du,début,3
le,cri,3
pas,y,3
frère,de,3
l,âge,3
qui,donnaient,3
la,colère,3
a,eu,3
simplement,comme,3
l,embarcadère,3
heureux,qu,3
me,demanda,3
qu,avez-vous,3
tête,entre,3
la,fille,3
je,sentis,3
désir,d,3
avait,en,3
aperçut,soudain,3
en,une,3
capable,de,3
soudain,de,3
l,ecole,3
la,noce,3
galais,qui,3
voyage,et,3
fut,la,3
un,tour,3
était,jamais,3
de,regret,3
la,fraîcheur,3
étaient,les,3
nous,avec,3
un,état,3
importe,quand,3
elle,les,3
aux,poches,3
un,tel,3
dans,leurs,3
de,sourire,3
marcher,et,3
tout,espoir,3
nous,appartenait,3
il,tenait,3
mit,sur,3
pareilles,à,3
enfants,qui,3
à,bout,3
manteau,marron,3
matin,meaulnes,3
au,cher,3
déjà,ce,3
mains,appuyées,3
long,des,3
rentrer,à,3
vint,s,3
même,et,3
groupe,qui,3
les,fiancés,3
seulement,la,3
des,classes,3
tout,l,3
la,poussière,3
alors,que,3
tout,perdu,3
pour,rentrer,3
me,sentais,3
deux,en,3
main,le,3
le,bureau,3
vii,le,3
de,prix,3
de,printemps,3
peur,d,3
la,lutte,3
d,espadrilles,3
son,ventre,3
perdu,la,3
poids,sur,3
la,forge,3
un,morceau,3
de,table,3
au,risque,3
continua,son,3
trouvait,dans,3
par,hasard,3
au,dehors,3
on,puisse,3
et,toujours,3
le,regardant,3
le,bateau,3
des,groupes,3
je,commençais,3
se,fit,3
se,passait,3
on,laissait,3
faudra,bien,3
jeune,bohémien,3
l,amour,3
il,appelait,3
deux,pieds,3
disait,la,3
poules,et,3
onze,heures,3
toute,une,3
de,règle,3
un,vague,3
d,amour,3
suivre,la,3
de,gens,3
ouvrir,la,3
a,vrai,3
je,savais,3
à,coup,3
à,tour,3
au,détour,3
être,une,3
sapins,qui,3
et,alors,3
et,durant,3
une,lueur,3
épaule,et,3
et,vous,3
s,éteignit,3
être,des,3
à,sainte-agathe,3
à,grands,3
les,voix,3
de,congé,3
est,pour,3
le,bout,3
risque,de,3
ce,devait,3
était,sa,3
je,devais,3
être,un,3
malgré,la,3
je,prends,3
a,perdu,3
sa,peine,3
fille,qu,3
en,feu,3
doux,et,3
du,bas,3
crier,à,3
demie,de,3
regarder,les,3
si,beau,3
se,rappeler,3
cette,époque,3
grand,peine,3
l,écriture,3
lentement,à,3
encore,elle,3
des,gars,3
mon,lit,3
persuadé,qu,3
nuit,on,3
a,mis,3
jardin,de,3
bas,il,3
dire,qu,3
se,battre,3
le,nouvel,3
pris,par,3
bras,il,3
de,village,3
du,ton,3
voiture,s,3
fort,que,3
sur,laquelle,3
sa,fenêtre,3
troupe,qui,3
me,parler,3
si,j,3
sauta,à,3
pour,sa,3
certainement,une,3
un,cahier,3
charmant,et,3
aller,voir,3
nous,approchions,3
de,novembre,3
bord,des,3
du,regard,3
étions,en,3
par,deux,3
s,étaler,3
les,larmes,3
paisible,et,3
ai,pu,3
le,pont,3
sa,demeure,3
l,abordage,3
de,noir,3
très,bien,3
goutte,d,3
jamais,elle,3
le,journal,3
se,présenta,3
puis,à,3
ma,femme,3
mademoiselle,de,3
étage,et,3
fixés,sur,3
manger,et,3
grand,matin,3
il,marchait,3
même,pas,3
y,voir,3
bois,dans,3
sont,venus,3
arrêta,le,3
de,sable,3
nous,allâmes,3
mais,lorsque,3
messieurs,et,3
plongé,dans,3
le,dimanche,3
commencé,de,3
osais,plus,3
nuit,venait,3
deux,petits,3
assit,sur,3
proie,à,3
rendre,compte,3
de,suivre,3
frantz,et,3
va,bientôt,3
elle,fût,3
là,de,3
me,coucher,3
mettre,en,3
foule,des,3
qu,avait,3
deux,sur,3
le,cercueil,3
devoirs,mensuels,3
deux,élèves,3
les,chercher,3
si,la,3
le,compagnon,3
grille,s,3
avec,embarras,3
enfin,le,3
alors,tout,3
février,je,3
le,train,3
de,toilette,3
sa,maison,3
à,rien,3
porte,pour,3
le,groupe,3
mais,son,3
campagne,et,3
étrange,que,3
je,comprends,3
fatigués,d,3
ce,sera,3
la,vieille-planche,3
chapitre,vi,3
femme,et,3
nous,avoir,3
prière,de,3
voir,ce,3
de,cris,3
pourquoi,ne,3
me,regardait,3
quoi,elle,3
et,tantôt,3
tant,qu,3
qui,en,3
avec,m,3
déjà,les,3
ne,venait,3
les,écoliers,3
le,nez,3
sa,cachette,3
ai,rien,3
ou,une,3
grand,fons,3
l,ancienne,3
travers,champs,3
lit,et,3
leurs,genoux,3
ai,plus,3
silencieux,et,3
me,laissant,3
bonne,heure,3
jasmin,qui,3
le,lundi,3
autres,et,3
l,écurie,3
du,ciel,3
et,comment,3
à,table,3
décidé,de,3
dit-il,d,3
froids,de,3
courants,d,3
le,comédien,3
de,tirer,3
jour,d,3
main,j,3
était,sans,3
de,soie,3
plein,jour,3
de,quoi,3
autant,de,3
un,étranger,3
puisqu,elle,3
me,le,3
perdu,le,3
avoir,vu,3
n,osait,3
sortir,de,3
un,repas,3
autre,en,3
pour,mieux,3
des,souliers,3
à,allumer,3
très,pâle,3
la,saisit,3
commença,à,3
l,appel,3
une,rivière,3
à,droite,3
demander,si,3
parler,et,3
peut-,être,3
fut,bientôt,3
très,vite,3
cris,d,3
a,quatre,3
petit,coffin,3
d,éviter,3
de,cuivre,3
une,pèlerine,3
donner,des,3
ce,côté,3
petite,place,3
qui,va,3
entr,ouverte,3
main,il,3
cahiers,de,3
ses,habits,3
sa,pèlerine,3
augustin,qui,3
joie,que,3
la,volaille,3
mettant,la,3
nuit,comme,3
s,efforça,3
l,avance,3
son,retour,3
aussi,longtemps,3
du,village,3
mère,avait,3
lui,sans,3
on,distinguait,3
de,courir,3
monsieur,seurel,3
nous,reconnûmes,3
elle,veut,3
ce,long,3
le,toit,3
homme,était,3
la,mienne,3
puits,et,3
que,millie,3
était,d,3
heures,le,3
un,gros,3
dire,quelque,3
avait,enlevé,3
qu,avec,3
dit-elle,et,3
aux,voitures,3
un,mois,3
le,vieillard,3
l,avouer,3
a,dû,3
à,cela,3
soir,la,3
un,pied,3
contre,les,3
avoir,longtemps,3
pluie,et,3
avons,été,3
enfants,inconnus,3
étaient,pas,3
bras,droit,3
les,derniers,3
les,institutrices,3
table,il,3
répondait,l,3
valentine,et,3
son,banc,3
d,effroi,3
les,vacances,3
le,préau,3
qui,dans,3
cette,direction,3
route,à,3
autres,le,3
me,décider,3
pu,se,3
heure,et,3
tout,simplement,3
simplement,un,3
les,chaises,3
fini,par,3
me,regarda,3
qui,donne,3
depuis,son,3
que,dès,3
fois,de,3
petite,route,3
dit-il,enfin,3
demi,ouverte,3
au-dessus,des,3
et,mon,3
à,les,3
tous,un,3
en,main,3
pour,trouver,3
seul,le,3
de,jouer,3
se,perdait,3
de,derrière,3
était,finie,3
les,ouvertures,3
cet,air,3
moi,il,3
le,doigt,3
a,mesure,3
en,rien,3
avait,fui,3
avec,cet,3
chapitre,iv,3
des,souvenirs,3
un,rêve,3
domaine,par,3
la,situation,3
à,monter,3
se,tenait,3
dit-il,je,3
lui,le,3
semble,que,3
de,façon,3
bonheur,de,3
je,pus,3
me,souviens,3
pendant,qu,3
chapitre,xi,3
la,demi-obscurité,3
le,fait,3
années,passées,3
petit,roy,3
bien,heureuse,3
un,an,3
abord,comme,3
est,au,3
bourg,les,3
là,il,3
tête,pour,3
en,attendant,3
au,hasard,3
hâte,de,3
je,cherche,3
jeune,et,3
l,est,3
lui,eût,3
nuit,de,3
des,communaux,3
côté,les,3
il,crut,3
bientôt,il,3
de,terrain,3
et,lorsqu,3
par,endroits,3
avec,meaulnes,3
à,demander,3
suivi,d,3
ne,cessais,3
maison,où,3
de,fièvre,3
seul,je,3
et,mlle,3
la,froide,3
de,chemin,3
avant,qu,3
un,à,3
je,revois,3
lui,tant,3
est,alors,3
par,sa,3
venir,à,3
entendu,parler,3
premier,soir,3
en,deux,3
sorte,d,3
doute,de,3
étrange,à,3
le,doux,3
pieds,sur,3
sortit,de,3
ne,jamais,3
seulement,au,3
un,chasseur,3
galais,le,3
le,fils,3
eu,le,3
de,rester,3
galais,la,3
il,resta,3
passage,les,3
hier,soir,3
les,chemins,3
mon,dieu,3
avait,posé,3
et,dit,3
par,là,3
gens,et,3
augustin,mais,3
régnait,sur,3
autour,d,3
passer,par,3
bourg,une,3
des,robes,3
nous,restâmes,3
que,lui-même,3
suis,allé,3
bien,en,3
frantz,est,3
qui,allait,3
que,moi,3
deux,heures,3
épaules,un,3
donne,sur,3
ses,mains,3
au,tournant,3
d,attente,3
cheveux,gris,3
de,poules,3
la,lèvre,3
de,sabots,3
ceux,que,3
chaque,pas,3
ai,vu,3
bélisaire,et,3
commence,à,3
ce,garçon,3
un,saut,3
pas,qu,3
à,descendre,3
ils,n,3
cette,espèce,3
domaine,sans,3
la,sapinière,3
faut,rentrer,3
une,jambe,3
l,arrivée,3
le,carreau,3
alors,dans,3
mais,qui,3
doucement,la,3
celle,d,3
maintenant,que,3
passé,la,3
puis,tout,3
se,sentit,3
de,noces,3
commençais,à,3
l,averse,3
qui,habitait,3
murs,et,3
lever,la,3
jasmin,tout,3
le,voir,3
une,chose,3
en,vous,3
ce,bonheur,3
du,groupe,3
la,chaleur,3
s,étendit,3
en,fin,3
avait,hâte,3
une,fille,3
meaulnes,marchait,3
faire,un,3
blanc,et,3
vous,qui,3
habits,d,3
je,pars,3
pas,ce,3
sainte-,agathe,3
étrange,et,3
a,déjà,3
dit,la,3
de,laine,3
de,midi,3
rien,n,3
il,faudra,3
fort,peu,3
avait,allumé,3
deux,de,3
un,bond,3
au,dîner,3
aux,portes,3
tant,mieux,3
avant,l,3
plus,loin,3
se,dressa,3
le,vieux-nançay,3
un,pré,3
par,mon,3
vous,serez,3
lumière,de,3
les,pas,3
des,ouvriers,3
seulement,de,3
meneur,de,3
un,soupir,3
sa,vie,3
alors,la,3
plaisir,et,3
s,échapper,3
prolongé,qui,3
chapitre,x,3
ce,vieux,3
paraissait,être,3
du,coeur,3
instant,que,3
une,histoire,3
café,daniel,3
de,plumes,3
n,ont,3
idée,que,3
ans,que,3
mettre,à,3
les,bruits,3
ici,la,3
et,soudain,3
soudain,dans,3
la,malle,3
femme,je,3
lui,aussi,3
se,hâtait,3
ne,fallait,3
se,trouvaient,3
du,cheval,3
fois,en,3
aussi,mais,3
père,m,3
d,arriver,3
par,jeu,3
d,amitié,3
rester,là,3
chambre,du,3
de,notre-dame,3
qui,passait,3
bourg,et,3
étendit,sur,3
hâte,et,3
l,habitude,3
heure,où,3
autre,et,3
à,votre,3
la,promenade,3
les,petites,3
nous,partions,3
ou,un,3
qu,y,3
garçon,qui,3
le,meneur,3
fait,monter,3
doucement,sa,3
me,disait,3
regrets,et,3
notre,chambre,3
pourtant,il,3
mais,d,3
sans,nom,3
sa,figure,3
maison,des,3
je,reconnus,3
même,que,3
il,savait,3
se,prit,3
s,éloignait,3
la,croisée,3
chez,qui,3
grande,cuisine,3
façon,si,3
blanches,et,3
rappelle,que,3
comme,de,3
allait,s,3
gilet,de,3
une,carriole,3
nous,venions,3
mon,frère,3
meaulnes,dans,3
un,feu,3
son,tour,3
essayé,de,3
devant,nous,3
bord,d,3
champ,du,3
fille,du,3
éclairée,par,3
toute,volée,3
de,rousseur,3
route,pour,3
ai,jamais,3
montée,de,3
seurel,qui,3
le,cou,3
en,chemin,3
allumé,dans,3
bientôt,un,3
ne,peux,3
temps,s,3
enfants,dans,3
une,à,3
livres,de,3
me,donna,3
la,voici,3
après,nous,3
petits,cris,3
se,tut,3
nom,de,3
la,métairie,3
lui,tendit,3
jamais,nous,3
tu,m,3
très,inquiet,3
rien,il,3
autre,bout,3
entrer,dans,3
semblait,qu,3
elle,paraissait,3
renversée,comme,3
était,pour,3
maintenant,qu,3
demander,la,3
sans,trop,3
jour,l,3
si,ce,3
ma,grand,3
encore,une,3
un,haut,3
le,faire,3
le,passage,3
vieille,berline,3
avait,rien,3
étais,venu,3
portes,vitrées,3
du,lit,3
visage,si,3
elle,venait,3
endroit,où,3
ah,je,3
persuader,que,3
campagne,était,3
l,avions,3
me,demander,3
donnaient,sur,3
ma,pauvre,3
bien,de,3
